transaction_id,version,unique_bukken_key,bukken_meishou,shubetu,kouzou,shozaiti,shozaiti_todouhuken,shozaiti_sikutyouson,shozaiti_tyoumei,shozaiti_tyoume,kansei_nengetu,kaisuu,soukosuu,heyabangou,yachin,kyouekihi,sikikin,sikikin_tani,reikin,reikin_tani,hoshoukin,hoshoukin_tani,sikibiki_shoukyaku,sikibiki_shoukyaku_tani,kousinryou,kousinryou_tani,shozaikai,madori,madori_serviceroom_flg,senyuumenseki,tyuusharyou,tyuushajyou_bikou,hoken,tyukai_tesuryou,hoka_shokihiyou,hoka_shohiyou,hoshougaisha,koutuu_1_rosen,koutuu_1_eki,koutuu_1_bus,koutuu_1_toho,koutuu_2_rosen,koutuu_2_eki,koutuu_2_bus,koutuu_2_toho,koutuu_3_rosen,koutuu_3_eki,koutuu_3_bus,koutuu_3_toho,ikkaino_bukken_flg,nikai_ijyou_flg,saijyoukai_flg,kadobeya_flg,minamimuki_flg,gas_konro_flg,ih_cooking_heater_flg,konro_hutakuchi_ijyou_flg,system_kitchen_flg,counter_kitchen_flg,shokkiarai_kansouki_flg,disposer_flg,jyousuiki_flg,bath_toilet_betu_flg,oidaki_kinou_flg,onsui_senjyoutuki_danbaou_benza_flg,yokusitu_kansouki_flg,senmenjyo_dokuritu_flg,situnai_sentakuki_okiba_flg,yokusitu_danbou_flg,yokusitu_tv_flg,mist_sauna_flg,senpatu_senmen_keshoudai_flg,hitotubo_huro_flg,air_conditioner_flg,yukadanbou_flg,touyu_danbou_flg,gasu_danbou_flg,sekiyu_danbou_flg,nidaime_air_conditioner_flg,tosigas_flg,all_denka_flg,propane_gas__flg,maisonette_flg,flooring_flg,senyouniwa_flg,balcony_flg,balcony_nimenijyou_flg,roof_balcony_flg,barrier_free_flg,roft_flg,elevator_flg,sikitinai_gomi_okiba_flg,24jikan_gomi_dasi_ka_flg,bouonsitu_flg,tikasitu_flg,pair_glass_flg,24jikan_kanki_system_flg,koushaon_yuka_flg,shoumei_kigu_flg,situnai_monohosi_flg,hutari_nyukyo_ka_flg,jyosei_gentei_flg,pet_flg,gakki_soudan_ka_flg,jimusho_ka_flg,room_share_ka_flg,hoshounin_huyou_flg,tokutei_yuuryou_tintai_jyutaku_flg,customize_ka_flg,koureisha_soudan_flg,diy_ka_flg,monthly_ka_flg,auto_lock_flg,bouhan_camera_flg,tv_interphone_flg,kanrinin_ari_flg,takuhai_box_flg,home_security_flg,dimple_key_flg,dendou_shutter_flg,bouhanyou_glass_flg,shutter_amado_flg,card_key_flg,genkanjyou_nijyou_flg,jinkan_sensor_light_flg,cable_tv_flg,cs_antenna_flg,bs_antenna_flg,internet_siyouryou_muryou_flg,hikari_fiber_flg,internet_taiou_flg,walk_in_closet_flg,yukasita_shuunou_flg,shoes_box_flg,gaibu_monooki_flg,shuunou_space_flg,tyuushajyou_ari_flg,tyuushajyou_2daiijyou_flg,sikitinai_tyuushajyou_flg,bike_okiba_ari_flg,tyuurinnjyou_ari_flg,reform_renovation_flg,kagu_kaden_tuki_flg,designers_flg,tower_mansion_flg,bujyo_tintai_flg,kanseina_jyutakugai_flg,tile_hari_flg,athome_flg,homes_flg,suumo_flg,sinchiku_flg
5724379,"2019-09-01 00:00:00",東京都中野区中野1丁目_200702_22_3_1_102,"プレジャーコート中野 102 1K",マンション,重量鉄骨造,東京都中野区中野1丁目,東京都,中野区,中野,1丁目,"2007-02-01 00:00:00",3,NULL,102,79000,3500,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,1,1K,NULL,22.06,NULL,NULL,要,1ヶ月,"室内清掃費用：37,800円、鍵交換代等：23,760円～",NULL,NULL,JR中央線,中野,NULL,12,東京メトロ東西線,中野,NULL,12,都営大江戸線,東中野,NULL,13,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
5728954,"2019-09-01 00:00:00",東京都中野区中央5丁目_198902_14_3_2_,フジハイツ,マンション,重量鉄骨造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1989-02-01 00:00:00",3,NULL,NULL,53000,1500,53000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1R,NULL,14,30000,"近隣250m ",要,NULL,NULL,NULL,"保証会社利用必 月額賃料等の70％（初回保証料）2年目以降1年毎に1万円（更新料）",東京メトロ丸ノ内線,新中野,NULL,6,JR中央線,中野,NULL,10,東京メトロ丸ノ内線,中野富士見町,NULL,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5734586,"2019-09-01 00:00:00",東京都中野区中央5丁目_198901_56_5_1_104,"ステージ5 104号室",マンション,鉄筋コンクリート造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1989-01-01 00:00:00",5,NULL,104,140000,12500,140000,円,140000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,2LDK,NULL,55.9,32400,"敷地内 ",要,1ヶ月,NULL,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,3,JR中央線,中野,NULL,7,東京メトロ丸ノ内線,東高円寺,NULL,11,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
5742666,"2019-09-01 00:00:00",東京都中野区中央3丁目_201201_45_6_2_,"JR中央線 中野駅 徒歩13分",マンション,鉄筋コンクリート造,東京都中野区中央3丁目,東京都,中野区,中央,3丁目,"2012-01-01 00:00:00",6,NULL,NULL,123000,12000,1,ヶ月,2,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1DK,NULL,45,31500,"空有  (税無) 物件からの距離0m",要,NULL,NULL,"バイク置場料金：7,000円、駐輪場料金：3,000円","加入要 保証会社：ROOMiD 保証会社利用料：40％",東京メトロ丸ノ内線,新中野,NULL,7,東京メトロ丸ノ内線,中野坂上,NULL,12,JR中央線,中野,NULL,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
5746481,"2019-09-01 00:00:00",東京都中野区中野2丁目_198704_22_3_2_201,"サンスーシ鹿野苑（ろくやおん） 201 1K",マンション,重量鉄骨造,東京都中野区中野2丁目,東京都,中野区,中野,2丁目,"1987-04-01 00:00:00",3,NULL,201,85000,1500,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,22,NULL,NULL,"要 2年 15,000円",不要,"24緊急対応サービス：12,960円、事務手数料：16,200円、鍵交換費用：19,440円",NULL,NULL,JR中央線,中野,NULL,5,東京メトロ丸ノ内線,新中野,NULL,10,西武新宿線,新井薬師,NULL,25,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5752571,"2019-09-01 00:00:00",東京都中野区中野3丁目_200611_22_6_3_302,"エトワール中野 302 1K",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2006-11-01 00:00:00",6,NULL,302,85000,5000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,3,1K,NULL,21.87,NULL,NULL,不要,NULL,"室内消毒代：16,200円、鍵交換代等：9,720円～",NULL,NULL,東京メトロ丸ノ内線,東高円寺,NULL,6,JR総武線,中野,NULL,9,東京メトロ丸ノ内線,新中野,NULL,13,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
5753836,"2019-09-01 00:00:00",東京都中野区中野3丁目_198806_17_3_3_302,"ピアー中野 302 1K",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"1988-06-01 00:00:00",3,NULL,302,67000,3000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,3,1K,NULL,16.95,NULL,NULL,"要 2年 20,000円",1.08ヶ月,"なし、鍵交換代等：19,440円～",NULL,NULL,JR中央線,中野,NULL,5,東京メトロ丸ノ内線,東高円寺,NULL,9,東京メトロ丸ノ内線,新中野,NULL,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
5759617,"2019-09-01 00:00:00",東京都中野区中野3丁目_198301_24_4_4_402,"清水サンハイツ 402 1K",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"1983-01-01 00:00:00",4,NULL,402,79000,3000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,4,1K,NULL,23.5,NULL,NULL,"要 2年 15,000円",不要,"24時間緊急対応サー：12,960円",NULL,NULL,JR中央線,中野,NULL,3,東京メトロ丸ノ内線,東高円寺,NULL,10,東京メトロ東西線,中野,NULL,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5766406,"2019-09-01 00:00:00",東京都中野区中野4丁目_197703_20_2_1_101,"カーサ若松 101 1K",アパート,木造在来,東京都中野区中野4丁目,東京都,中野区,中野,4丁目,"1977-03-01 00:00:00",2,NULL,101,65000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,1,1K,NULL,20.3,NULL,NULL,"要 2年 15,000円",不要,"24緊急対応サービス：12,960円",NULL,NULL,JR中央線,中野,NULL,5,JR総武線,高円寺,NULL,12,東京メトロ丸ノ内線,東高円寺,NULL,12,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
5772453,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_198001_20_2_2_,"JR中央線 中野駅 2階建 築40年",アパート,軽量鉄骨造,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1980-01-01 00:00:00",2,NULL,NULL,65000,0,65000,円,65000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,20,NULL,NULL,1.6万円2年,NULL,NULL,更新料　賃料1.00ヶ月分,NULL,JR中央線,中野,NULL,12,JR中央線,高円寺,NULL,10,東京メトロ丸ノ内線,東高円寺,NULL,12,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5785502,"2019-09-01 00:00:00",東京都中野区中野3丁目_200012_22_2_1_103,"中野駅 6分 1階 1K",マンション,重量鉄骨造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2000-12-01 00:00:00",2,NULL,103,75000,2000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,1,1K,NULL,22.32,NULL,NULL,"要 2年 15,000円",NULL,－,NULL,NULL,JR中央線,中野,NULL,6,東京メトロ丸ノ内線,東高円寺,NULL,8,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5790470,"2019-09-01 00:00:00",東京都中野区中野5丁目_198205_21___103,"コーポ明日香 103 1K",アパート,木造在来,東京都中野区中野5丁目,東京都,中野区,中野,5丁目,"1982-05-01 00:00:00",NULL,NULL,103,67000,2500,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,NULL,1K,NULL,21,NULL,NULL,"要 2年 15,000円",不要,"24時間緊急サービス：12,960円",NULL,NULL,JR総武線,中野,NULL,4,西武新宿線,新井薬師,NULL,15,東京メトロ丸ノ内線,新中野,NULL,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5802666,"2019-09-01 00:00:00",東京都中野区野方2丁目_200112_50_7_5_501,"メゾンハギワラ 501号室",マンション,鉄筋コンクリート造,東京都中野区野方2丁目,東京都,中野区,野方,2丁目,"2001-12-01 00:00:00",7,15,501,110000,8000,110000,円,110000,円,NULL,NULL,NULL,NULL,NULL,NULL,5,4K,NULL,50,NULL,NULL,1.9万円,不要,"合計1.3万円（内訳：24時間緊急サービス 12960円）",NULL,"保証会社利用可 保証人有り30％保証人なし40％～",JR総武線,高円寺,NULL,11,西武新宿線,野方,NULL,10,JR総武線,中野,NULL,20,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
5808750,"2019-09-01 00:00:00",東京都中野区中野5丁目_198201_20_2_2_7,"ビラ・ワンデルング 2－7 1K",アパート,木造在来,東京都中野区中野5丁目,東京都,中野区,中野,5丁目,"1982-01-01 00:00:00",2,NULL,7,68000,3000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,20.25,NULL,NULL,"要 2年 15,000円",不要,"24時間緊急対応サー：12,960円",NULL,NULL,JR中央線,中野,NULL,3,西武新宿線,新井薬師,NULL,15,東京メトロ東西線,中野,NULL,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5818575,"2019-09-01 00:00:00",東京都中野区中野3丁目_200902_26_4_2_,"桃園パークマンション 2階 1K",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2009-02-01 00:00:00",4,NULL,NULL,96000,4000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,26.43,NULL,NULL,"要 2年 19,000円",NULL,なし,NULL,NULL,JR中央線,中野,NULL,7,東京メトロ丸ノ内線,東高円寺,NULL,10,東京メトロ丸ノ内線,新中野,NULL,10,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5827181,"2019-09-01 00:00:00",東京都杉並区和田3丁目_200506_23_1_1_,"東京メトロ丸ノ内線 東高円寺駅 1階建 築15年",マンション,鉄筋コンクリート造,東京都杉並区和田3丁目,東京都,杉並区,和田,3丁目,"2005-06-01 00:00:00",1,NULL,NULL,79000,3000,79000,円,79000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,1K,NULL,22.6,NULL,NULL,1.5万円2年,1.08ヶ月,"合計1.62万円（内訳：くらしーど24 16200円）",NULL,NULL,東京メトロ丸ノ内線,東高円寺,NULL,2,JR総武線,高円寺,NULL,21,JR中央線,中野,NULL,23,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
5841288,"2019-09-01 00:00:00",東京都中野区大和町1丁目_199803_55_8_3_,アエリア高円寺,マンション,鉄骨鉄筋コンクリート造,東京都中野区大和町1丁目,東京都,中野区,大和町,1丁目,"1998-03-01 00:00:00",8,NULL,NULL,168000,0,168000,円,168000,円,NULL,NULL,NULL,NULL,NULL,NULL,3,2LDK,NULL,54.81,NULL,NULL,要,1ヶ月,NULL,NULL,"保証会社利用必 総賃料の30％",JR中央線,高円寺,NULL,9,西武新宿線,野方,NULL,13,東京メトロ東西線,中野,NULL,16,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5850222,"2019-09-01 00:00:00",東京都中野区中野6丁目_198802_22_2_2_204,"ハイム中野 204 1K",アパート,木造在来,東京都中野区中野6丁目,東京都,中野区,中野,6丁目,"1988-02-01 00:00:00",2,NULL,204,60000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,22.3,NULL,NULL,"要 2年 18,000円 住宅総合",NULL,"鍵交換代等：16,200円～",NULL,NULL,JR中央線,中野,NULL,10,都営大江戸線,東中野,NULL,13,東京メトロ東西線,落合,NULL,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5859745,"2019-09-01 00:00:00",東京都中野区中央5丁目_197808_16_2_2_,第一サンハイツ,アパート,木造在来,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1978-08-01 00:00:00",2,NULL,NULL,55000,0,55000,円,55000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,16,NULL,NULL,2万円2年,NULL,"合計2.22万円（内訳：簡易消火器0.598万円 鍵交換代1.62万円）",更新料　新賃料1.00ヶ月分,"保証会社利用必 初回：総賃料の50％ 1年毎：1万円 手数料：324円/月",東京メトロ丸ノ内線,新中野,NULL,1,JR中央線,中野,NULL,11,東京メトロ丸ノ内線,中野坂上,NULL,19,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5863320,"2019-09-01 00:00:00",東京都中野区中野3丁目_201102_12_2_2_202,"アジュール中野 202 1K",アパート,木造在来,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2011-02-01 00:00:00",2,NULL,202,66000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,12,NULL,NULL,"要 2年 18,000円",NULL,"室内清掃費用：38,000円、鍵交換代等：16,200円～",NULL,NULL,JR中央線,中野,NULL,8,東京メトロ東西線,中野,NULL,8,東京メトロ丸ノ内線,東高円寺,NULL,11,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
5865908,"2019-09-01 00:00:00",東京都中野区沼袋3丁目_200603_22_3_2_,SEASON－COURT,マンション,鉄筋コンクリート造,東京都中野区沼袋3丁目,東京都,中野区,沼袋,3丁目,"2006-03-01 00:00:00",3,NULL,NULL,77000,3000,77000,円,77000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,21.84,NULL,NULL,2万円2年,1.08ヶ月,NULL,NULL,NULL,西武新宿線,沼袋,NULL,5,JR中央線,中野,NULL,18,JR中央線,高円寺,NULL,26,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5867272,"2019-09-01 00:00:00",東京都中野区中野3丁目_200501_20_7_3_302,"コンフォート中野 302 1K",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2005-01-01 00:00:00",7,NULL,302,88000,5000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,3,1K,NULL,19.71,NULL,NULL,"要 2年 18,000円 家財",不要,"鍵交換代等：21,600円～",NULL,NULL,JR総武線,中野,NULL,3,東京メトロ東西線,中野,NULL,3,東京メトロ丸ノ内線,新中野,NULL,8,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
5876763,"2019-09-01 00:00:00",東京都杉並区高井戸東2丁目_201403_105_2_2_,"ラフィネ浜田山 3LDK",戸建住宅,木造在来,東京都杉並区高井戸東2丁目,東京都,杉並区,高井戸東,2丁目,"2014-03-01 00:00:00",2,NULL,NULL,230000,0,1,ヶ月,1.5,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,2,3LDK,NULL,105.26,NULL,NULL,要,NULL,なし,NULL,NULL,京王井の頭線,西永福,NULL,16,京王井の頭線,浜田山,NULL,17,JR中央線,中野,17,7,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
5885176,"2019-09-01 00:00:00",東京都中野区中央5丁目_196202_18_2_1_,"JR総武線 中野駅 2階建 築58年",アパート,木造在来,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1962-02-01 00:00:00",2,NULL,NULL,58000,1000,58000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1K,NULL,17.78,NULL,NULL,1.5万円2年,NULL,合計0.87万円（内訳：カギ交換費用8640円）,NULL,NULL,JR総武線,中野,NULL,5,東京メトロ丸ノ内線,新中野,NULL,6,東京メトロ丸ノ内線,東高円寺,NULL,10,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
