fetch_datetime,todofuken,shikuchoson,bld_name,room_name,room_madori,bld_address,access,num_rooms,chinryo,kanrihi,sikikin,reikin,kibo_kozo,menseki_tsubo,syunko_nengappi,keiyaku_kikan,kousinryo,torihiki_taiyo,parking,hoken,kanri_gaisya,kagi_koukan,kouza_furikae,hosyo_gaisya,setsubi,bikou
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,１０２,1LDK+S+N,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"176,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０３,1LDK+S+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"179,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,３０３,1LDK+S+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"186,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,４０２,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"189,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,５０２,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"192,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,洗足第２マンション,３０４,2LDK,東京都大田区北千束２－３２－１８,"東京急行電鉄目黒線大岡山 徒歩10分
東京急行電鉄大井町線北千束 徒歩2分
東京急行電鉄目黒線洗足 徒歩4分
     
     ",－,"192,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上4階 ,58.04m2／17.55坪,2006年09月10日,24ヶ月,新賃料の1ヶ月分,貸主代理,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,大成有楽不動産株式会社,"20,000円",100円／月,"58,040円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,３０３,1LDK+S+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"186,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,１０３,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"201,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,49.71m2／15.03坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"49,710円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０４,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"204,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,49.71m2／15.03坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"49,710円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,３０４,1LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"210,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,49.71m2／15.03坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"49,710円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,４０３,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"213,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,49.71m2／15.03坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"49,710円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,３０３,1LDK+S+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"186,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,43.65m2／13.20坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"43,650円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０１,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"217,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,53.14m2／16.07坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"53,140円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,１０５,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"219,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,57.03m2／17.25坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"57,030円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０１,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"217,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,53.14m2／16.07坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"53,140円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,４０１,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"224,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,53.48m2／16.17坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"53,480円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０６,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"225,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,57.03m2／17.25坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"57,030円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,５０１,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"227,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,53.48m2／16.17坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"53,480円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,６０１,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"230,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,53.48m2／16.17坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"53,480円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,７０２,2LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"232,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,52.86m2／15.99坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"52,860円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,１０４,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"241,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,63.02m2／19.06坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"63,020円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,１０６,2LDK+S+WIC+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"241,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,63.24m2／19.13坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"63,240円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０２,3LDK+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"244,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,63.10m2／19.08坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"63,100円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０５,2LDK+S+WIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"248,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,63.02m2／19.06坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"63,020円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｏｐｕｓ　ｒｅｓｉｄｅｎｃｅ　Ｍｅｇｕｒｏ　Ｓｅｎｚｏｋｕ,２０７,3LDK+WIC+SIC,東京都大田区北千束二丁目３番１号,"東京急行電鉄目黒線洗足 徒歩4分
東京急行電鉄大井町線北千束 徒歩4分
東京急行電鉄目黒線大岡山 徒歩12分
     
     ",32戸,"248,000円／月","15,000円／月",1ヶ月,無,鉄筋コンクリート造地上7階 ,63.24m2／19.13坪,2020年02月27日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,,100円／月,"63,240円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ 床暖房／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
